card_id,name,rarity,type,cost,attribute,power,counter,color,block,feature,effect,set
EB02-030,And That's When Somebody Makes Fun of Their Friend's Dream!!!!,C,EVENT,2,,-,-,Blue,3,Alabasta/Straw Hat Crew,"[Counter] If any of your Characters would be K.O.'d in battle during this turn, you may trash 1 card from your hand instead.",-Anime 25th Collection- [EB-02]
EB02-031,Hope,R,EVENT,2,,-,-,Blue,3,Music,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-Anime 25th Collection- [EB-02]
EB02-032,Iceburg,C,CHARACTER,1,Wisdom,-,2000,Purple,3,Water Seven/Galley-La Company,"[On Play] If you have 3 or more DON!! cards on your field, look at 7 cards from the top of your deck; reveal up to 1 [Galley-La Company] and add it to your hand. Then, place the rest at the bottom of your deck in any order and play up to 1 [Galley-La Company] from your hand.",-Anime 25th Collection- [EB-02]
EB02-033,Klabautermann,C,CHARACTER,1,Wisdom,-,1000,Purple,3,Sprite,"If you have [Merry Go] on your field, this Character gains [Blocker].",-Anime 25th Collection- [EB-02]
EB02-034,Komei,C,CHARACTER,4,Wisdom,6000,1000,Purple,3,Navy/Foxy Pirates,-,-Anime 25th Collection- [EB-02]
EB02-035,Sanji & Pudding,SR,CHARACTER,5,Strike/Wisdom,7000,-,Purple,3,Big Mom Pirates/Straw Hat Crew,"[Your Turn] [Once Per Turn] When 2 or more DON!! cards on your field are returned to your DON!! deck, add up to 1 DON!! card from your DON!! deck and set it as active.[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, draw 1 card.",-Anime 25th Collection- [EB-02]
EB02-035,Sanji & Pudding,SR,CHARACTER,5,Strike/Wisdom,7000,-,Purple,3,Big Mom Pirates/Straw Hat Crew,"[Your Turn] [Once Per Turn] When 2 or more DON!! cards on your field are returned to your DON!! deck, add up to 1 DON!! card from your DON!! deck and set it as active.[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, draw 1 card.",-Anime 25th Collection- [EB-02]
EB02-036,Nico Robin,R,CHARACTER,3,Strike,2000,1000,Purple,3,Straw Hat Crew,"[Blocker][On K.O.] DON!! −1: Look at 3 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-Anime 25th Collection- [EB-02]
EB02-036,Nico Robin,R,CHARACTER,3,Strike,2000,1000,Purple,3,Straw Hat Crew,"[Blocker][On K.O.] DON!! −1: Look at 3 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-Anime 25th Collection- [EB-02]
EB02-037,Franky,R,CHARACTER,3,Strike,4000,1000,Purple,3,Water Seven/Straw Hat Crew,"[On Play]/[When Attacking] If your Leader has the {Straw Hat Crew} type and the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 DON!! card from your DON!! deck and rest it.",-Anime 25th Collection- [EB-02]
EB02-038,Magellan,C,CHARACTER,3,Special,4000,1000,Purple,3,Impel Down,[On Play] Play up to 1 {Impel Down} type Character card with a cost of 2 or less from your hand.,-Anime 25th Collection- [EB-02]
EB02-039,GERMA 66,C,EVENT,4,,-,-,Purple,3,The Vinsmoke Family/GERMA 66,"[Main] You may trash 1 {GERMA 66} type Character card with 4000 power or less from your hand: If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, play up to 1 Character card with 5000 to 7000 power and the same card name as the trashed card from your trash.",-Anime 25th Collection- [EB-02]
EB02-040,BRAND NEW WORLD,R,EVENT,2,,-,-,Purple,3,Music,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-Anime 25th Collection- [EB-02]
EB02-041,Merry Go,R,STAGE,1,,-,-,Purple,3,Straw Hat Crew,"[On Play] If your Leader has the {Straw Hat Crew} type, draw 1 card.[Activate: Main] You may rest this Stage: If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, up to 1 of your {Straw Hat Crew} type Characters gains +2 cost until the end of your opponent's next turn.",-Anime 25th Collection- [EB-02]
EB02-042,All-Hunt Grount,C,CHARACTER,6,Strike,8000,1000,Black,3,Navy,-,-Anime 25th Collection- [EB-02]
EB02-043,Jonathan,C,CHARACTER,7,Wisdom,9000,1000,Black,3,Navy,-,-Anime 25th Collection- [EB-02]
EB02-044,Sengoku,SR,CHARACTER,7,Wisdom,7000,1000,Black,3,Navy,[Blocker][On Play] Play up to 1 black {Navy} type Character card with a cost of 4 or less from your trash rested.,-Anime 25th Collection- [EB-02]
EB02-044,Sengoku,SR,CHARACTER,7,Wisdom,7000,1000,Black,3,Navy,[Blocker][On Play] Play up to 1 black {Navy} type Character card with a cost of 4 or less from your trash rested.,-Anime 25th Collection- [EB-02]
EB02-045,Trafalgar Law,SR,CHARACTER,5,Slash,6000,1000,Black,3,Dressrosa/Supernovas/Heart Pirates,"[Blocker][On Play] You may place 2 cards from your trash at the bottom of your deck in any order: Choose one:• Draw 1 card.• If your opponent has 5 or more cards in their hand, your opponent trashes 1 card from their hand.",-Anime 25th Collection- [EB-02]
EB02-045,Trafalgar Law,SR,CHARACTER,5,Slash,6000,1000,Black,3,Dressrosa/Supernovas/Heart Pirates,"[Blocker][On Play] You may place 2 cards from your trash at the bottom of your deck in any order: Choose one:• Draw 1 card.• If your opponent has 5 or more cards in their hand, your opponent trashes 1 card from their hand.",-Anime 25th Collection- [EB-02]
EB02-046,Hildon,C,CHARACTER,3,Wisdom,3000,2000,Black,3,Thriller Bark Pirates,[On Play] Trash 2 cards from the top of your deck and give up to 1 of your opponent's Characters −1 cost during this turn.,-Anime 25th Collection- [EB-02]
EB02-047,Blueno,C,CHARACTER,5,Strike,6000,1000,Black,3,CP9,"[Activate: Main] You may trash 1 card from your hand and trash this Character: Play up to 1 Character card with a type including ""CP"" and a cost of 5 or less other than [Blueno] from your trash.",-Anime 25th Collection- [EB-02]
EB02-048,Brook,R,CHARACTER,5,Slash,6000,1000,Black,3,Straw Hat Crew,[On Play] Add up to 1 [Laboon] from your trash to your hand.[On K.O.] Play up to 1 [Laboon] with a cost of 4 or less from your hand.,-Anime 25th Collection- [EB-02]
EB02-048,Brook,R,CHARACTER,5,Slash,6000,1000,Black,3,Straw Hat Crew,[On Play] Add up to 1 [Laboon] from your trash to your hand.[On K.O.] Play up to 1 [Laboon] with a cost of 4 or less from your hand.,-Anime 25th Collection- [EB-02]
EB02-049,Monkey.D.Garp,R,CHARACTER,5,Strike,6000,-,Black,3,Navy,"[On Play] Give up to 2 rested DON!! cards to 1 of your Leader.[Activate: Main] You may rest this Character: If your Leader is [Monkey.D.Garp], K.O. up to 1 of your opponent's Characters with a cost of 1 or less.",-Anime 25th Collection- [EB-02]
EB02-050,Kokoro no Chizu,R,EVENT,2,,-,-,Black,3,Music,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-Anime 25th Collection- [EB-02]
EB02-051,Three-Pace Hum Soul Notch Slash,C,EVENT,3,,-,-,Black,3,Former Rumbar Pirates,[Main] Choose one:• K.O. up to 1 of your opponent's Characters with a cost of 2 or less.• Give up to 1 of your opponent's Characters −4 cost during this turn.,-Anime 25th Collection- [EB-02]
EB02-052,Enel,SR,CHARACTER,10,Special,11000,-,Yellow,3,Sky Island,"If your Leader has the {Sky Island} type, this Character gains [Rush].[When Attacking] You may trash 1 card from your hand: If you have 1 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards. Then, this Character gains +1000 power during this turn.",-Anime 25th Collection- [EB-02]
EB02-052,Enel,SR,CHARACTER,10,Special,11000,-,Yellow,3,Sky Island,"If your Leader has the {Sky Island} type, this Character gains [Rush].[When Attacking] You may trash 1 card from your hand: If you have 1 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards. Then, this Character gains +1000 power during this turn.",-Anime 25th Collection- [EB-02]
EB02-053,Myskina Olga,C,CHARACTER,3,Wisdom,4000,1000,Yellow,3,Alchemi,[On Play]/[On K.O.] Look at up to 1 card from the top of your or your opponent's Life cards and place it at the top or bottom of the Life cards.,-Anime 25th Collection- [EB-02]
EB02-054,Sanji,R,CHARACTER,5,Strike,6000,1000,Yellow,3,East Blue/Straw Hat Crew,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] If you have 2 or less Life cards, draw 2 cards and trash 1 card from your hand.",-Anime 25th Collection- [EB-02]
EB02-054,Sanji,R,CHARACTER,5,Strike,6000,1000,Yellow,3,East Blue/Straw Hat Crew,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] If you have 2 or less Life cards, draw 2 cards and trash 1 card from your hand.",-Anime 25th Collection- [EB-02]
EB02-055,Jinbe,R,CHARACTER,4,Strike,5000,2000,Yellow,3,Fish-Man/Straw Hat Crew,-,-Anime 25th Collection- [EB-02]
EB02-056,Vegapunk,SR,CHARACTER,5,Wisdom,-,1000,Yellow,3,Scientist/Egghead,"[Blocker][On Play] Look at 5 cards from the top of your deck; play up to 1 {Scientist} type Character card with a cost of 5 or less other than [Vegapunk]. Then, place the rest at the bottom of your deck in any order and if your opponent has 2 or less Characters, trash 1 card from your hand.",-Anime 25th Collection- [EB-02]
EB02-056,Vegapunk,SR,CHARACTER,5,Wisdom,-,1000,Yellow,3,Scientist/Egghead,"[Blocker][On Play] Look at 5 cards from the top of your deck; play up to 1 {Scientist} type Character card with a cost of 5 or less other than [Vegapunk]. Then, place the rest at the bottom of your deck in any order and if your opponent has 2 or less Characters, trash 1 card from your hand.",-Anime 25th Collection- [EB-02]
EB02-057,Mad Treasure,C,CHARACTER,4,Special,5000,1000,Yellow,3,Treasure Pirates,[When Attacking] You may add 1 card from the top or bottom of your Life cards to your hand: Add up to 1 of your opponent's Characters with a cost of 3 or less to the top or bottom of your opponent's Life cards face-up.,-Anime 25th Collection- [EB-02]
EB02-058,UUUUUS!,R,EVENT,2,,-,-,Yellow,3,Music,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-Anime 25th Collection- [EB-02]
EB02-059,Without Your Help I Can't Become the King of the Pirates!!!!,C,EVENT,4,,-,-,Yellow,3,Straw Hat Crew,"[Counter] Up to 1 of your Leader or Character cards gains +1000 power during this battle. Then, if you have 1 or less Life cards, play up to 1 of your yellow {Straw Hat Crew} type Character cards or [Sanji] with a cost of 5 or less from your hand.",-Anime 25th Collection- [EB-02]
EB02-060,Merry Go,C,STAGE,2,,-,-,Yellow,3,Straw Hat Crew,[Activate: Main] You may rest this Stage and turn 1 card from the top of your Life cards face-up: Up to 1 of your {Straw Hat Crew} type Characters gains +1000 power until the end of your opponent's next turn.,-Anime 25th Collection- [EB-02]
EB02-061,Monkey.D.Luffy,SEC,CHARACTER,6,Strike,7000,-,Purple,3,Water Seven/Straw Hat Crew,"If your Leader is multicolored and your opponent has 5 or more DON!! cards on their field, this Character gains [Rush].[When Attacking] [Once Per Turn] You may return 2 of your active DON!! cards to your DON!! deck: Set this Character as active. Then, add 1 card from the top of your Life cards to your hand.",-Anime 25th Collection- [EB-02]
EB02-061,Monkey.D.Luffy,SEC,CHARACTER,6,Strike,7000,-,Purple,3,Water Seven/Straw Hat Crew,"If your Leader is multicolored and your opponent has 5 or more DON!! cards on their field, this Character gains [Rush].[When Attacking] [Once Per Turn] You may return 2 of your active DON!! cards to your DON!! deck: Set this Character as active. Then, add 1 card from the top of your Life cards to your hand.",-Anime 25th Collection- [EB-02]
EB02-061,Monkey.D.Luffy,SEC,CHARACTER,6,Strike,7000,-,Purple,3,Water Seven/Straw Hat Crew,"If your Leader is multicolored and your opponent has 5 or more DON!! cards on their field, this Character gains [Rush].[When Attacking] [Once Per Turn] You may return 2 of your active DON!! cards to your DON!! deck: Set this Character as active. Then, add 1 card from the top of your Life cards to your hand.",-Anime 25th Collection- [EB-02]
OP05-001,Sabo,L,LEADER,Life4,Special,5000,-,Red/Black,2,Revolutionary Army,"[DON!! x1] [Opponent's Turn] [Once Per Turn] If your Character with 5000 power or more would be K.O.'d, you may give that Character −1000 power during this turn instead of that Character being K.O.'d.",-Anime 25th Collection- [EB-02]
OP05-002,Belo Betty,L,LEADER,Life4,Special,5000,-,Red/Yellow,2,Revolutionary Army,[Activate: Main] [Once Per Turn] You may trash 1 {Revolutionary Army} type card from your hand: Up to 3 of your {Revolutionary Army} type Characters or Characters with a [Trigger] gain +3000 power during this turn.,-Anime 25th Collection- [EB-02]
OP05-022,Donquixote Rosinante,L,LEADER,Life4,Special,5000,-,Green/Blue,2,Navy/Donquixote Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[End of Your Turn] If you have 6 or less cards in your hand, set this Leader as active.",-Anime 25th Collection- [EB-02]
OP05-060,Monkey.D.Luffy,L,LEADER,Life5,Strike,5000,-,Purple,2,Straw Hat Crew,"[Activate: Main] [Once Per Turn] You may add 1 card from the top of your Life cards to your hand: If you have 0 or 3 or more DON!! cards on your field, add up to 1 DON!! card from your DON!! deck and set it as active.",-Anime 25th Collection- [EB-02]
OP05-098,Enel,L,LEADER,Life4,Special,5000,-,Yellow,2,Sky Island,"[Opponent's Turn] [Once Per Turn] When your number of Life cards becomes 0, add 1 card from the top of your deck to the top of your Life cards. Then, trash 1 card from your hand.",-Anime 25th Collection- [EB-02]
OP06-001,Uta,L,LEADER,Life4,Special,5000,-,Red/Purple,2,FILM,"[When Attacking] You may trash 1 {FILM} type card from your hand: Give up to 1 of your opponent's Characters −2000 power during this turn. Then, add up to 1 DON!! card from your DON!! deck and rest it.",-Anime 25th Collection- [EB-02]
OP06-020,Hody Jones,L,LEADER,Life5,Strike,5000,-,Green,2,Fish-Man/New Fish-Man Pirates,"[Activate: Main] You may rest this Leader: Rest up to 1 of your opponent's DON!! cards or Characters with a cost of 3 or less. Then, you cannot add Life cards to your hand using your own effects during this turn.",-Anime 25th Collection- [EB-02]
OP06-021,Perona,L,LEADER,Life4,Special,5000,-,Green/Black,2,Thriller Bark Pirates,[Activate: Main] [Once Per Turn] Choose one:• Rest up to 1 of your opponent's Characters with a cost of 4 or less.• Give up to 1 of your opponent's Characters −1 cost during this turn.,-Anime 25th Collection- [EB-02]
OP06-022,Yamato,L,LEADER,Life4,Strike,5000,-,Green/Yellow,2,Land of Wano,"[Double Attack] (This card deals 2 damage.)[Activate: Main] [Once Per Turn] If your opponent has 3 or less Life cards, give up to 2 rested DON!! cards to 1 of your Characters.",-Anime 25th Collection- [EB-02]
OP06-042,Vinsmoke Reiju,L,LEADER,Life4,Special,5000,-,Blue/Purple,2,The Vinsmoke Family/GERMA 66,"[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, draw 1 card.",-Anime 25th Collection- [EB-02]
OP06-080,Gecko Moria,L,LEADER,Life5,Special,5000,-,Black,2,The Seven Warlords of the Sea/Thriller Bark Pirates,[DON!! x1] [When Attacking] You may rest 2 of your DON!! cards and trash 1 card from your hand: Trash 2 cards from the top of your deck and play up to 1 {Thriller Bark Pirates} type Character card with a cost of 4 or less from your trash.,-Anime 25th Collection- [EB-02]
OP07-001,Monkey.D.Dragon,L,LEADER,Life5,Special,5000,-,Red,2,Revolutionary Army,[Activate: Main] [Once Per Turn] Give up to 2 total of your currently given DON!! cards to 1 of your Characters.,-Anime 25th Collection- [EB-02]
OP07-019,Jewelry Bonney,L,LEADER,Life5,Special,5000,-,Green,2,Supernovas/Bonney Pirates,[On Your Opponent's Attack] [Once Per Turn] You may rest 1 of your DON!! cards: Rest up to 1 of your opponent's Leader or Character cards.,-Anime 25th Collection- [EB-02]
OP07-038,Boa Hancock,L,LEADER,Life5,Special,5000,-,Blue,2,The Seven Warlords of the Sea/Kuja Pirates,"[Your Turn] [Once Per Turn] This effect can be activated when a Character is removed from the field by your effect. If you have 5 or less cards in your hand, draw 1 card.",-Anime 25th Collection- [EB-02]
OP07-059,Foxy,L,LEADER,Life5,Special,5000,-,Purple,2,Foxy Pirates,"[When Attacking] DON!! −3 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If you have 3 or more {Foxy Pirates} type Characters, select up to 1 each of your opponent's rested Leader and Character cards. The selected cards will not become active in your opponent's next Refresh Phase.",-Anime 25th Collection- [EB-02]
OP07-079,Rob Lucci,L,LEADER,Life5,Strike,5000,-,Black,2,CP0,[When Attacking] You may trash 2 cards from the top of your deck: Give up to 1 of your opponent's Characters −1 cost during this turn.,-Anime 25th Collection- [EB-02]
