card_id,name,rarity,type,cost,attribute,power,counter,color,block,feature,effect,set
OP02-013,Portgas.D.Ace,SR,CHARACTER,7,Special,7000,-,Red,1,Whitebeard Pirates,"[On Play] Give up to 2 of your opponent's Characters −3000 power during this turn. Then, if your Leader's type includes ""Whitebeard Pirates"", this Character gains [Rush] during this turn.(This card can attack on the turn in which it is played.)",-PARAMOUNT WAR- [OP02]
OP02-013,Portgas.D.Ace,SR,CHARACTER,7,Special,7000,-,Red,1,Whitebeard Pirates,"[On Play] Give up to 2 of your opponent's Characters −3000 power during this turn. Then, if your Leader's type includes ""Whitebeard Pirates"", this Character gains [Rush] during this turn.(This card can attack on the turn in which it is played.)",-PARAMOUNT WAR- [OP02]
OP02-013,Portgas.D.Ace,SR,CHARACTER,7,Special,7000,-,Red,1,Whitebeard Pirates,"[On Play] Give up to 2 of your opponent's Characters −3000 power during this turn. Then, if your Leader's type includes ""Whitebeard Pirates"", this Character gains [Rush] during this turn.(This card can attack on the turn in which it is played.)",-PARAMOUNT WAR- [OP02]
OP02-014,Whitey Bay,UC,CHARACTER,1,Slash,2000,1000,Red,1,Whitebeard Pirates Allies,[DON!! x1] This Character can also attack your opponent's active Characters.,-PARAMOUNT WAR- [OP02]
OP02-015,Makino,UC,CHARACTER,1,Wisdom,-,2000,Red,1,Windmill Village,[Activate: Main] You may rest this Character: Up to 1 of your red Characters with a cost of 1 gains +3000 power during this turn.,-PARAMOUNT WAR- [OP02]
OP02-016,Magura,C,CHARACTER,1,Slash,2000,1000,Red,1,Mountain Bandits,[On Play] Up to 1 of your red Characters with a cost of 1 gains +3000 power during this turn.,-PARAMOUNT WAR- [OP02]
OP02-017,Masked Deuce,R,CHARACTER,2,Wisdom,3000,2000,Red,1,Spade Pirates,[DON!! x2] [When Attacking] K.O. up to 1 of your opponent's Characters with 2000 power or less.,-PARAMOUNT WAR- [OP02]
OP02-017,Masked Deuce,R,CHARACTER,2,Wisdom,3000,2000,Red,1,Spade Pirates,[DON!! x2] [When Attacking] K.O. up to 1 of your opponent's Characters with 2000 power or less.,-PARAMOUNT WAR- [OP02]
OP02-018,Marco,R,CHARACTER,4,Special,5000,1000,Red,1,Whitebeard Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On K.O.] You may trash 1 card with a type including ""Whitebeard Pirates"" from your hand: If you have 2 or less Life cards, play this Character card from your trash rested.",-PARAMOUNT WAR- [OP02]
OP02-018,Marco,R,CHARACTER,4,Special,5000,1000,Red,1,Whitebeard Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On K.O.] You may trash 1 card with a type including ""Whitebeard Pirates"" from your hand: If you have 2 or less Life cards, play this Character card from your trash rested.",-PARAMOUNT WAR- [OP02]
OP02-019,Rakuyo,UC,CHARACTER,3,Strike,4000,1000,Red,1,Whitebeard Pirates,"[DON!! x1] [Your Turn] All of your Characters with a type including ""Whitebeard Pirates"" gain +1000 power.",-PARAMOUNT WAR- [OP02]
OP02-020,LittleOars Jr.,C,CHARACTER,7,Strike,9000,1000,Red,1,Giant/Whitebeard Pirates Allies,-,-PARAMOUNT WAR- [OP02]
OP02-021,Seaquake,R,EVENT,1,,-,-,Red,1,The Four Emperors/Whitebeard Pirates,"[Main] If your Leader's type includes ""Whitebeard Pirates"", K.O. up to 1 of your opponent's Characters with 3000 power or less.",-PARAMOUNT WAR- [OP02]
OP02-022,Whitebeard Pirates,UC,EVENT,1,,-,-,Red,1,Whitebeard Pirates,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 Character card with a type including ""Whitebeard Pirates"" and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-PARAMOUNT WAR- [OP02]
OP02-023,You May Be a Fool...but I Still Love You,C,EVENT,1,,-,-,Red,1,The Four Emperors/Whitebeard Pirates,"[Main] If you have 3 or less Life cards, you cannot add Life cards to your hand using your own effects during this turn.",-PARAMOUNT WAR- [OP02]
OP02-024,Moby Dick,C,STAGE,2,,-,-,Red,1,Whitebeard Pirates,"[Your Turn] If you have 1 or less Life cards, your [Edward.Newgate] and all your Characters with a type including ""Whitebeard Pirates"" gain +2000 power.",-PARAMOUNT WAR- [OP02]
OP02-025,Kin'emon,L,LEADER,Life5,Slash,5000,-,Green,1,Land of Wano/The Akazaya Nine,"[Activate: Main] [Once Per Turn] If you have 1 or less Characters, the next time you play a {Land of Wano} type Character card with a cost of 3 or more from your hand during this turn, the cost will be reduced by 1.",-PARAMOUNT WAR- [OP02]
OP02-025,Kin'emon,L,LEADER,Life5,Slash,5000,-,Green,1,Land of Wano/The Akazaya Nine,"[Activate: Main] [Once Per Turn] If you have 1 or less Characters, the next time you play a {Land of Wano} type Character card with a cost of 3 or more from your hand during this turn, the cost will be reduced by 1.",-PARAMOUNT WAR- [OP02]
OP02-026,Sanji,L,LEADER,Life4,Strike,5000,-,Green/Blue,1,Straw Hat Crew,"[Once Per Turn] When you play a Character with no base effect from your hand, if you have 3 or less Characters, set up to 2 of your DON!! cards as active.",-PARAMOUNT WAR- [OP02]
OP02-026,Sanji,L,LEADER,Life4,Strike,5000,-,Green/Blue,1,Straw Hat Crew,"[Once Per Turn] When you play a Character with no base effect from your hand, if you have 3 or less Characters, set up to 2 of your DON!! cards as active.",-PARAMOUNT WAR- [OP02]
OP02-027,Inuarashi,UC,CHARACTER,3,Slash,4000,1000,Green,1,Minks/Land of Wano/The Akazaya Nine,"If all of your DON!! cards are rested, this Character cannot be removed from the field by your opponent's effects.",-PARAMOUNT WAR- [OP02]
OP02-028,Usopp,C,CHARACTER,3,Ranged,5000,1000,Green,1,FILM/Straw Hat Crew,-,-PARAMOUNT WAR- [OP02]
OP02-029,Carrot,R,CHARACTER,5,Special,5000,2000,Green,1,Minks,[End of Your Turn] Set up to 1 of your DON!! cards as active.,-PARAMOUNT WAR- [OP02]
OP02-030,Kouzuki Oden,SR,CHARACTER,8,Slash,8000,-,Green,1,Land of Wano/Kouzuki Clan,"[Activate: Main] [Once Per Turn] ③ (You may rest the specified number of DON!! cards in your cost area.): Set this Character as active.[On K.O.] Play up to 1 green {Land of Wano} type Character card with a cost of 3 from your deck. Then, shuffle your deck.",-PARAMOUNT WAR- [OP02]
OP02-030,Kouzuki Oden,SR,CHARACTER,8,Slash,8000,-,Green,1,Land of Wano/Kouzuki Clan,"[Activate: Main] [Once Per Turn] ③ (You may rest the specified number of DON!! cards in your cost area.): Set this Character as active.[On K.O.] Play up to 1 green {Land of Wano} type Character card with a cost of 3 from your deck. Then, shuffle your deck.",-PARAMOUNT WAR- [OP02]
OP02-031,Kouzuki Toki,UC,CHARACTER,1,Wisdom,-,1000,Green,1,Land of Wano/Kouzuki Clan,"If you have a [Kouzuki Oden] Character, this Character gains [Blocker].(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",-PARAMOUNT WAR- [OP02]
OP02-031,Kouzuki Toki,UC,CHARACTER,1,Wisdom,-,1000,Green,1,Land of Wano/Kouzuki Clan,"If you have a [Kouzuki Oden] Character, this Character gains [Blocker].(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",-PARAMOUNT WAR- [OP02]
OP02-032,Shishilian,UC,CHARACTER,2,Slash,3000,1000,Green,1,Minks,[On Play] ② (You may rest the specified number of DON!! cards in your cost area.): Set up to 1 of your {Minks} type Characters with a cost of 5 or less as active.,-PARAMOUNT WAR- [OP02]
OP02-033,Jinbe,C,CHARACTER,2,Strike,4000,1000,Green,1,FILM/Fish-Man/Straw Hat Crew,-,-PARAMOUNT WAR- [OP02]
OP02-034,Tony Tony.Chopper,UC,CHARACTER,2,Wisdom,2000,2000,Green,1,FILM/Animal/Straw Hat Crew,[DON!! x1] [When Attacking] Rest up to 1 of your opponent's Characters with a cost of 2 or less.,-PARAMOUNT WAR- [OP02]
OP02-035,Trafalgar Law,C,CHARACTER,2,Slash,3000,1000,Green,1,FILM/Supernovas/Heart Pirates,[Activate: Main] ➀ (You may rest the specified number of DON!! cards in your cost area.) You may return this Character to the owner's hand: Play up to 1 Character with a cost of 3 from your hand.,-PARAMOUNT WAR- [OP02]
OP02-036,Nami,SR,CHARACTER,3,Special,5000,-,Green,1,FILM/Straw Hat Crew,"[On Play]/[When Attacking] ➀ (You may rest the specified number of DON!! cards in your cost area.): Look at 3 cards from the top of your deck; reveal up to 1 {FILM} type card other than [Nami] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-PARAMOUNT WAR- [OP02]
OP02-036,Nami,SR,CHARACTER,3,Special,5000,-,Green,1,FILM/Straw Hat Crew,"[On Play]/[When Attacking] ➀ (You may rest the specified number of DON!! cards in your cost area.): Look at 3 cards from the top of your deck; reveal up to 1 {FILM} type card other than [Nami] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-PARAMOUNT WAR- [OP02]
OP02-037,Nico Robin,UC,CHARACTER,3,Strike,4000,1000,Green,1,FILM/Straw Hat Crew,[On Play] Play up to 1 {FILM} or {Straw Hat Crew} type Character card with a cost of 2 or less from your hand.,-PARAMOUNT WAR- [OP02]
OP02-038,Nekomamushi,C,CHARACTER,3,Slash,4000,-,Green,1,Minks/Land of Wano/The Akazaya Nine,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",-PARAMOUNT WAR- [OP02]
OP02-039,Franky,C,CHARACTER,5,Special,7000,1000,Green,1,FILM/Straw Hat Crew,-,-PARAMOUNT WAR- [OP02]
OP02-040,Brook,R,CHARACTER,4,Slash,5000,1000,Green,1,FILM/Straw Hat Crew,[On Play] Play up to 1 {FILM} or {Straw Hat Crew} type Character card with a cost of 3 or less from your hand.,-PARAMOUNT WAR- [OP02]
OP02-041,Monkey.D.Luffy,R,CHARACTER,7,Strike,7000,-,Green,1,FILM/Supernovas/Straw Hat Crew,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Play up to 1 {FILM} or {Straw Hat Crew} type Character card with a cost of 4 or less from your hand.",-PARAMOUNT WAR- [OP02]
OP02-041,Monkey.D.Luffy,R,CHARACTER,7,Strike,7000,-,Green,1,FILM/Supernovas/Straw Hat Crew,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Play up to 1 {FILM} or {Straw Hat Crew} type Character card with a cost of 4 or less from your hand.",-PARAMOUNT WAR- [OP02]
OP02-042,Yamato,R,CHARACTER,4,Strike,6000,-,Green,1,Land of Wano,Also treat this card's name as [Kouzuki Oden] according to the rules.[On Play] Rest up to 1 of your opponent's Characters with a cost of 6 or less.,-PARAMOUNT WAR- [OP02]
OP02-043,Roronoa Zoro,C,CHARACTER,4,Slash,6000,1000,Green,1,FILM/Supernovas/Straw Hat Crew,-,-PARAMOUNT WAR- [OP02]
OP02-044,Wanda,C,CHARACTER,2,Slash,3000,1000,Green,1,Minks,[On Play] Play up to 1 {Minks} type Character card other than [Wanda] with a cost of 3 or less from your hand.,-PARAMOUNT WAR- [OP02]
OP02-045,Three Sword Style Oni Giri,C,EVENT,3,,-,-,Green,1,FILM/Supernovas/Straw Hat Crew,"[Counter] Up to 1 of your Leader or Character cards gains +6000 power during this battle. Then, play up to 1 Character card with a cost of 3 or less and no base effect from your hand.",-PARAMOUNT WAR- [OP02]
OP02-046,Diable Jambe Venaison Shoot,UC,EVENT,2,,-,-,Green,1,FILM/Straw Hat Crew,[Main] K.O. up to 1 of your opponent's rested Characters with a cost of 4 or less.,-PARAMOUNT WAR- [OP02]
OP02-047,Paradise Totsuka,R,EVENT,1,,-,-,Green,1,Land of Wano/Kouzuki Clan,[Main] Rest up to 1 of your opponent's Characters with a cost of 4 or less.,-PARAMOUNT WAR- [OP02]
OP02-048,Land of Wano,C,STAGE,1,,-,-,Green,1,Land of Wano,[Activate: Main] You may trash 1 {Land of Wano} type card from your hand and rest this Stage: Set up to 1 of your DON!! cards as active.,-PARAMOUNT WAR- [OP02]
OP02-049,Emporio.Ivankov,L,LEADER,Life5,Special,5000,-,Blue,1,Impel Down/Revolutionary Army,"[End of Your Turn] If you have 0 cards in your hand, draw 2 cards.",-PARAMOUNT WAR- [OP02]
OP02-049,Emporio.Ivankov,L,LEADER,Life5,Special,5000,-,Blue,1,Impel Down/Revolutionary Army,"[End of Your Turn] If you have 0 cards in your hand, draw 2 cards.",-PARAMOUNT WAR- [OP02]
OP02-050,Inazuma,R,CHARACTER,4,Slash,5000,1000,Blue,1,Impel Down/Revolutionary Army,"If you have 1 or less cards in your hand, this Character gains +2000 power.[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",-PARAMOUNT WAR- [OP02]
OP02-051,Emporio.Ivankov,SR,CHARACTER,7,Special,7000,-,Blue,1,Impel Down/Revolutionary Army,[On Play] Draw card(s) so that you have 3 cards in your hand and then play up to 1 blue {Impel Down} type Character card with a cost of 6 or less from your hand.,-PARAMOUNT WAR- [OP02]
OP02-051,Emporio.Ivankov,SR,CHARACTER,7,Special,7000,-,Blue,1,Impel Down/Revolutionary Army,[On Play] Draw card(s) so that you have 3 cards in your hand and then play up to 1 blue {Impel Down} type Character card with a cost of 6 or less from your hand.,-PARAMOUNT WAR- [OP02]
OP02-052,Cabaji,C,CHARACTER,2,Slash,3000,1000,Blue,1,Buggy Pirates,"[On Play] If you have [Mohji], draw 2 cards and trash 1 card from your hand.",-PARAMOUNT WAR- [OP02]
OP02-053,Crocodile,C,CHARACTER,5,Special,7000,1000,Blue,1,Impel Down/Former Baroque Works,-,-PARAMOUNT WAR- [OP02]
OP02-054,Gecko Moria,C,CHARACTER,4,Special,6000,1000,Blue,1,The Seven Warlords of the Sea/Thriller Bark Pirates,-,-PARAMOUNT WAR- [OP02]
OP02-055,Dracule Mihawk,C,CHARACTER,6,Slash,8000,1000,Blue,1,The Seven Warlords of the Sea,-,-PARAMOUNT WAR- [OP02]
OP02-056,Donquixote Doflamingo,UC,CHARACTER,1,Special,2000,-,Blue,1,The Seven Warlords of the Sea/Donquixote Pirates,[On Play] Look at 3 cards from the top of your deck and place them at the top or bottom of the deck in any order.[DON!! x1] [When Attacking] You may trash 1 card from your hand: Place up to 1 of your opponent's Characters with a cost of 1 or less at the bottom of the owner's deck.,-PARAMOUNT WAR- [OP02]
OP02-057,Bartholomew Kuma,UC,CHARACTER,3,Strike,3000,1000,Blue,1,The Seven Warlords of the Sea/Revolutionary Army,"[On Play] Look at 2 cards from the top of your deck; reveal up to 1 {The Seven Warlords of the Sea} type card and add it to your hand. Then, place the rest at the top or bottom of the deck in any order.",-PARAMOUNT WAR- [OP02]
OP02-058,Buggy,R,CHARACTER,1,Slash,2000,1000,Blue,1,Impel Down/Buggy Pirates,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 blue {Impel Down} type card other than [Buggy] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-PARAMOUNT WAR- [OP02]
OP02-058,Buggy,R,CHARACTER,1,Slash,2000,1000,Blue,1,Impel Down/Buggy Pirates,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 blue {Impel Down} type card other than [Buggy] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-PARAMOUNT WAR- [OP02]
OP02-059,Boa Hancock,UC,CHARACTER,4,Special,5000,1000,Blue,1,Impel Down/The Seven Warlords of the Sea/Kuja Pirates,"[When Attacking] Draw 1 card and trash 1 card from your hand. Then, trash up to 3 cards from your hand.",-PARAMOUNT WAR- [OP02]
OP02-059,Boa Hancock,UC,CHARACTER,4,Special,5000,1000,Blue,1,Impel Down/The Seven Warlords of the Sea/Kuja Pirates,"[When Attacking] Draw 1 card and trash 1 card from your hand. Then, trash up to 3 cards from your hand.",-PARAMOUNT WAR- [OP02]
OP02-060,Mohji,C,CHARACTER,1,Wisdom,3000,1000,Blue,1,Buggy Pirates,-,-PARAMOUNT WAR- [OP02]
OP02-061,Morley,UC,CHARACTER,4,Special,5000,1000,Blue,1,Giant/Revolutionary Army,"[When Attacking] If you have 1 or less cards in your hand, your opponent cannot activate the [Blocker] of any Character with a cost of 5 or less during this battle.",-PARAMOUNT WAR- [OP02]
OP02-062,Monkey.D.Luffy,SR,CHARACTER,6,Strike,7000,-,Blue,1,Impel Down/Straw Hat Crew,"[On Play]/[When Attacking] You may trash 2 cards from your hand: Return up to 1 Character with a cost of 4 or less to the owner's hand. Then, this Character gains [Double Attack] during this turn.(This card deals 2 damage.)",-PARAMOUNT WAR- [OP02]
OP02-062,Monkey.D.Luffy,SR,CHARACTER,6,Strike,7000,-,Blue,1,Impel Down/Straw Hat Crew,"[On Play]/[When Attacking] You may trash 2 cards from your hand: Return up to 1 Character with a cost of 4 or less to the owner's hand. Then, this Character gains [Double Attack] during this turn.(This card deals 2 damage.)",-PARAMOUNT WAR- [OP02]
OP02-063,Mr.1(Daz.Bonez),UC,CHARACTER,1,Slash,1000,1000,Blue,1,Impel Down/Former Baroque Works,[On Play] Add up to 1 blue Event card with a cost of 1 from your trash to your hand.,-PARAMOUNT WAR- [OP02]
OP02-064,Mr.2.Bon.Kurei(Bentham),R,CHARACTER,5,Strike,5000,2000,Blue,1,Impel Down/Former Baroque Works,"[DON!! x1] [When Attacking] You may trash 1 card from your hand: Place up to 1 Character with a cost of 2 or less at the bottom of the owner's deck. Then, at the end of this battle, place this Character at the bottom of the owner's deck.",-PARAMOUNT WAR- [OP02]
OP02-065,Mr.3(Galdino),R,CHARACTER,4,Special,5000,1000,Blue,1,Impel Down/Former Baroque Works,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[End of Your Turn] You may trash 1 card from your hand: Set this Character as active.",-PARAMOUNT WAR- [OP02]
OP02-066,Impel Down All Stars,C,EVENT,1,,-,-,Blue,1,Impel Down,"[Main] You may trash 2 cards from your hand: If your Leader has the {Impel Down} type, draw up to 2 cards.",-PARAMOUNT WAR- [OP02]
OP02-067,Arabesque Brick Fist,UC,EVENT,2,,-,-,Blue,1,Fish-Man/Impel Down,[Main] Return up to 1 Character with a cost of 4 or less to the owner's hand.,-PARAMOUNT WAR- [OP02]
OP02-068,Gum-Gum Rain,R,EVENT,-,,-,-,Blue,1,Impel Down/Straw Hat Crew,[Counter] You may trash 1 card from your hand: Up to 1 of your Leader or Character cards gains +3000 power during this battle.,-PARAMOUNT WAR- [OP02]
OP02-069,DEATH WINK,C,EVENT,3,,-,-,Blue,1,Impel Down/Revolutionary Army,"[Counter] Up to 1 of your Leader or Character cards gains +6000 power during this battle. Then, draw cards so that you have 2 cards in your hand.",-PARAMOUNT WAR- [OP02]
OP02-070,New Kama Land,C,STAGE,1,,-,-,Blue,1,Impel Down,"[Activate: Main] You may rest this Stage: If your Leader is [Emporio.Ivankov], draw 1 card and trash 1 card from your hand. Then, trash up to 3 cards from your hand.",-PARAMOUNT WAR- [OP02]
OP02-071,Magellan,L,LEADER,Life5,Special,5000,-,Purple,1,Impel Down,"[Your Turn] [Once Per Turn] When a DON!! card on the field is returned to your DON!! deck, this Leader gains +1000 power during this turn.",-PARAMOUNT WAR- [OP02]
OP02-071,Magellan,L,LEADER,Life5,Special,5000,-,Purple,1,Impel Down,"[Your Turn] [Once Per Turn] When a DON!! card on the field is returned to your DON!! deck, this Leader gains +1000 power during this turn.",-PARAMOUNT WAR- [OP02]
OP02-072,Zephyr,L,LEADER,Life4,Strike,5000,-,Purple/Black,1,FILM/Neo Navy,"[When Attacking] DON!! −4 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. up to 1 of your opponent's Characters with a cost of 3 or less. Then, this Leader gains +1000 power during this turn.",-PARAMOUNT WAR- [OP02]
OP02-072,Zephyr,L,LEADER,Life4,Strike,5000,-,Purple/Black,1,FILM/Neo Navy,"[When Attacking] DON!! −4 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. up to 1 of your opponent's Characters with a cost of 3 or less. Then, this Leader gains +1000 power during this turn.",-PARAMOUNT WAR- [OP02]
OP02-073,Little Sadi,R,CHARACTER,3,Wisdom,3000,2000,Purple,1,Impel Down,[On Play] Play up to 1 {Jailer Beast} type Character card from your hand.,-PARAMOUNT WAR- [OP02]
OP02-073,Little Sadi,R,CHARACTER,3,Wisdom,3000,2000,Purple,1,Impel Down,[On Play] Play up to 1 {Jailer Beast} type Character card from your hand.,-PARAMOUNT WAR- [OP02]
OP02-074,Saldeath,C,CHARACTER,1,Wisdom,2000,1000,Purple,1,Impel Down,"Your [Blugori] gains [Blocker].(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",-PARAMOUNT WAR- [OP02]
OP02-075,Shiki,R,CHARACTER,2,Slash,3000,2000,Purple,1,FILM/Golden Lion Pirates,-,-PARAMOUNT WAR- [OP02]
OP02-076,Shiryu,R,CHARACTER,4,Slash,5000,1000,Purple,1,Impel Down,[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. up to 1 of your opponent's Characters with a cost of 1 or less.,-PARAMOUNT WAR- [OP02]
OP02-077,Solitaire,C,CHARACTER,3,Slash,5000,1000,Purple,1,Animal Kingdom Pirates/SMILE,-,-PARAMOUNT WAR- [OP02]
OP02-078,Daifugo,UC,CHARACTER,3,Ranged,5000,-,Purple,1,Animal Kingdom Pirates/SMILE,[On Play] DON!! −2 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Play up to 1 {SMILE} type Character card other than [Daifugo] with a cost of 3 or less from your hand.,-PARAMOUNT WAR- [OP02]
OP02-079,Douglas Bullet,UC,CHARACTER,5,Special,6000,1000,Purple,1,FILM/The Pirates Fest,[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Rest up to 1 of your opponent's Characters with a cost of 4 or less.,-PARAMOUNT WAR- [OP02]
OP02-080,Dobon,C,CHARACTER,2,Strike,4000,1000,Purple,1,Animal Kingdom Pirates/SMILE,-,-PARAMOUNT WAR- [OP02]
OP02-081,Domino,C,CHARACTER,2,Wisdom,2000,1000,Purple,1,Impel Down,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",-PARAMOUNT WAR- [OP02]
OP02-082,Byrnndi World,UC,CHARACTER,8,Strike,8000,-,Purple,1,World Pirates,[Activate: Main] DON!! −8 (You may return the specified number of DON!! cards from your field to your DON!! deck.): This Character gains +792000 power during this turn.,-PARAMOUNT WAR- [OP02]
OP02-083,Hannyabal,R,CHARACTER,1,Slash,2000,1000,Purple,1,Impel Down,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 purple {Impel Down} type card other than [Hannyabal] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-PARAMOUNT WAR- [OP02]
OP02-084,Blugori,C,CHARACTER,1,Slash,3000,1000,Purple,1,Animal/Impel Down,-,-PARAMOUNT WAR- [OP02]
OP02-085,Magellan,SR,CHARACTER,5,Special,6000,-,Purple,1,Impel Down,"[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Your opponent returns 1 DON!! card from their field to their DON!! deck.[Opponent's Turn] When this Character is K.O.'d, your opponent returns 2 DON!! cards from their field to their DON!! deck.",-PARAMOUNT WAR- [OP02]
OP02-085,Magellan,SR,CHARACTER,5,Special,6000,-,Purple,1,Impel Down,"[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Your opponent returns 1 DON!! card from their field to their DON!! deck.[Opponent's Turn] When this Character is K.O.'d, your opponent returns 2 DON!! cards from their field to their DON!! deck.",-PARAMOUNT WAR- [OP02]
OP02-086,Minokoala,UC,CHARACTER,4,Strike,5000,1000,Purple,1,Impel Down/Jailer Beast,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On K.O.] If your Leader has the {Impel Down} type, add up to 1 DON!! card from your DON!! deck and rest it.",-PARAMOUNT WAR- [OP02]
