card_id,name,rarity,type,cost,attribute,power,counter,color,block,feature,effect,set
EB01-030,Loguetown,C,STAGE,2,,-,-,Blue,2,East Blue,[Activate: Main] You may place this card and 1 card from your hand at the bottom of your deck in any order: Draw 2 cards.,-Memorial Collection- [EB-01]
EB01-031,Kalifa,R,CHARACTER,5,Wisdom,5000,1000,Purple,2,Water Seven/Galley-La Company,"[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader has the {Water Seven} type, add up to 2 Character cards with a cost of 4 or less from your trash to your hand.",-Memorial Collection- [EB-01]
EB01-031,Kalifa,R,CHARACTER,5,Wisdom,5000,1000,Purple,2,Water Seven/Galley-La Company,"[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader has the {Water Seven} type, add up to 2 Character cards with a cost of 4 or less from your trash to your hand.",-Memorial Collection- [EB-01]
EB01-032,Army Wolves,C,CHARACTER,5,Strike,7000,1000,Purple,2,Animal/Impel Down,-,-Memorial Collection- [EB-01]
EB01-033,Blueno,R,CHARACTER,4,Strike,5000,1000,Purple,2,Water Seven,"[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader has the {Water Seven} type, play up to 1 {Water Seven} type Character card with a cost of 5 other than [Blueno] from your hand or trash.",-Memorial Collection- [EB-01]
EB01-034,Ms. Wednesday,SR,CHARACTER,3,Slash,4000,1000,Purple,2,Baroque Works,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Your Opponent's Attack] [Once Per Turn] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader's type includes ""Baroque Works"", add up to 1 DON!! card from your DON!! deck and set it as active.",-Memorial Collection- [EB-01]
EB01-034,Ms. Wednesday,SR,CHARACTER,3,Slash,4000,1000,Purple,2,Baroque Works,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Your Opponent's Attack] [Once Per Turn] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader's type includes ""Baroque Works"", add up to 1 DON!! card from your DON!! deck and set it as active.",-Memorial Collection- [EB-01]
EB01-035,Ms. Monday,C,CHARACTER,3,Strike,5000,-,Purple,2,Baroque Works,"[On Play] If your Leader's type includes ""Baroque Works"", up to 1 of your Leader or Character cards gains +1000 power during this turn.",-Memorial Collection- [EB-01]
EB01-036,Minochihuahua,C,CHARACTER,4,Strike,5000,-,Purple,2,Impel Down/Jailer Beast,"[Rush] (This card can attack on the turn in which it is played.)[On K.O.] If your Leader has the {Impel Down} type, add up to 1 DON!! card from your DON!! deck and rest it.",-Memorial Collection- [EB-01]
EB01-037,Mr. 9,C,CHARACTER,3,Strike,4000,1000,Purple,2,Baroque Works,[On Your Opponent's Attack] [Once Per Turn] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. up to 1 of your opponent's Characters with a cost of 2 or less.,-Memorial Collection- [EB-01]
EB01-038,Oh Come My Way,C,EVENT,1,,-,-,Purple,2,Baroque Works,"[Counter] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader's type includes ""Baroque Works"", select 1 of your Characters. Change the attack target to the selected Character.",-Memorial Collection- [EB-01]
EB01-039,Conquerer of Three Worlds Ragnaraku,R,EVENT,5,,-,-,Purple,2,The Four Emperors/Animal Kingdom Pirates,[Main] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): K.O. up to 1 of your opponent's Characters with a cost of 8 or less.,-Memorial Collection- [EB-01]
EB01-040,Kyros,L,LEADER,Life4,Slash,5000,-,Black/Yellow,2,Dressrosa,[Activate: Main] [Once Per Turn] You may turn 1 card from the top of your Life cards face-up: K.O. up to 1 of your opponent's Characters with a cost of 0.,-Memorial Collection- [EB-01]
EB01-040,Kyros,L,LEADER,Life4,Slash,5000,-,Black/Yellow,2,Dressrosa,[Activate: Main] [Once Per Turn] You may turn 1 card from the top of your Life cards face-up: K.O. up to 1 of your opponent's Characters with a cost of 0.,-Memorial Collection- [EB-01]
EB01-041,Crocus,C,CHARACTER,6,Wisdom,8000,1000,Black,2,Former Roger Pirates,-,-Memorial Collection- [EB-01]
EB01-042,Scarlet,R,CHARACTER,2,Wisdom,-,1000,Black,2,Dressrosa,"[Activate: Main] You may trash this Character: Play up to 1 {Dressrosa} type Character card with a cost of 3 or less other than [Scarlet] from your hand rested. Then, give up to 1 of your opponent's Characters −2 cost during this turn.",-Memorial Collection- [EB-01]
EB01-043,Spandine,R,CHARACTER,3,Wisdom,2000,1000,Black,2,CP9,"[On Play] You may place 3 cards with a type including ""CP"" from your trash at the bottom of your deck in any order: Play up to 1 Character card with a type including ""CP"" and a cost of 4 or less other than [Spandine] from your trash rested.",-Memorial Collection- [EB-01]
EB01-044,Funkfreed,C,CHARACTER,1,Slash,1000,1000,Black,2,CP9,[Activate: Main] You may rest this Character: Up to 1 of your [Spandam] Characters gains +3000 power during this turn.,-Memorial Collection- [EB-01]
EB01-045,Brook,C,CHARACTER,3,Slash,4000,1000,Black,2,Rumbar Pirates,"[On Play] If your opponent has a Character with a cost of 0, this Character gains [Rush] during this turn.(This card can attack on the turn in which it is played.)",-Memorial Collection- [EB-01]
EB01-046,Brook,SR,CHARACTER,3,Slash,4000,1000,Black,2,Straw Hat Crew,"[On Play]/[When Attacking] Give up to 1 of your opponent's Characters −1 cost during this turn. Then, K.O. up to 1 of your opponent's Characters with a cost of 0.",-Memorial Collection- [EB-01]
EB01-046,Brook,SR,CHARACTER,3,Slash,4000,1000,Black,2,Straw Hat Crew,"[On Play]/[When Attacking] Give up to 1 of your opponent's Characters −1 cost during this turn. Then, K.O. up to 1 of your opponent's Characters with a cost of 0.",-Memorial Collection- [EB-01]
EB01-047,Laboon,C,CHARACTER,2,Strike,4000,-,Black,2,Animal,"[Once Per Turn] When a Character is K.O.'d, draw 1 card and trash 1 card from your hand.",-Memorial Collection- [EB-01]
EB01-048,Laboon,SR,CHARACTER,4,Strike,5000,1000,Black,2,Animal,[Activate: Main] You may rest this Character: Give up to 1 of your opponent's Characters −4 cost during this turn.,-Memorial Collection- [EB-01]
EB01-048,Laboon,SR,CHARACTER,4,Strike,5000,1000,Black,2,Animal,[Activate: Main] You may rest this Character: Give up to 1 of your opponent's Characters −4 cost during this turn.,-Memorial Collection- [EB-01]
EB01-049,T-Bone,R,CHARACTER,5,Slash,5000,2000,Black,2,Water Seven/Navy,[On Play] K.O. up to 1 of your opponent's Characters with a cost of 2 or less.,-Memorial Collection- [EB-01]
EB01-049,T-Bone,R,CHARACTER,5,Slash,5000,2000,Black,2,Water Seven/Navy,[On Play] K.O. up to 1 of your opponent's Characters with a cost of 2 or less.,-Memorial Collection- [EB-01]
EB01-050,...I Want to Live!!,C,EVENT,3,,-,-,Black,2,Straw Hat Crew,"[Counter] If you have 30 or more cards in your trash, add up to 1 card from the top of your deck to the top of your Life cards.",-Memorial Collection- [EB-01]
EB01-051,Finger Pistol,R,EVENT,4,,-,-,Black,2,CP9,[Main] You may trash 2 cards from the top of your deck: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,-Memorial Collection- [EB-01]
EB01-052,Viola,SR,CHARACTER,2,Special,-,1000,Yellow,2,Dressrosa,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Choose one:• Look at all of your opponent's Life cards and place them back in their Life area in any order.• Turn all of your Life cards face-down.",-Memorial Collection- [EB-01]
EB01-052,Viola,SR,CHARACTER,2,Special,-,1000,Yellow,2,Dressrosa,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Choose one:• Look at all of your opponent's Life cards and place them back in their Life area in any order.• Turn all of your Life cards face-down.",-Memorial Collection- [EB-01]
EB01-053,Gastino,C,CHARACTER,3,Special,5000,-,Yellow,2,Scientist,[On Play] Place up to 1 of your opponent's Characters with a cost of 3 or less at the top or bottom of your opponent's Life cards face-up.,-Memorial Collection- [EB-01]
EB01-054,Gan.Fall,R,CHARACTER,3,Slash,4000,1000,Yellow,2,Sky Island,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] If your opponent has 1 or less Life cards, K.O. up to 1 of your opponent's Characters with a cost of 3 or less.",-Memorial Collection- [EB-01]
EB01-055,Charlotte Compote,C,CHARACTER,7,Wisdom,9000,1000,Yellow,2,Big Mom Pirates,-,-Memorial Collection- [EB-01]
EB01-056,Charlotte Flampe,R,CHARACTER,1,Special,1000,2000,Yellow,2,Big Mom Pirates,[On Play] You may add 1 card from the top or bottom of your Life cards to your hand: Draw 1 card.,-Memorial Collection- [EB-01]
EB01-056,Charlotte Flampe,R,CHARACTER,1,Special,1000,2000,Yellow,2,Big Mom Pirates,[On Play] You may add 1 card from the top or bottom of your Life cards to your hand: Draw 1 card.,-Memorial Collection- [EB-01]
EB01-057,Shirahoshi,SR,CHARACTER,2,Wisdom,-,1000,Yellow,2,Merfolk,"When this Character is K.O.'d by your opponent's effect, add up to 1 card from the top of your deck to the top of your Life cards.[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",-Memorial Collection- [EB-01]
EB01-057,Shirahoshi,SR,CHARACTER,2,Wisdom,-,1000,Yellow,2,Merfolk,"When this Character is K.O.'d by your opponent's effect, add up to 1 card from the top of your deck to the top of your Life cards.[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",-Memorial Collection- [EB-01]
EB01-058,Mont Blanc Cricket,C,CHARACTER,2,Strike,3000,1000,Yellow,2,Monkey Mountain Alliance,"[DON!! x1] [Your Turn] If you have 2 or less Life cards, this Character gains +2000 power.",-Memorial Collection- [EB-01]
EB01-059,Kingdom Come,R,EVENT,6,,-,-,Yellow,2,Sky Island,"[Main] K.O. up to 1 of your opponent's Characters. Then, trash cards from the top of your Life cards until you have 1 Life card.",-Memorial Collection- [EB-01]
EB01-060,Did Someone Say...Kami?,C,EVENT,4,,-,-,Yellow,2,Sky Island,"[Main] Play up to 1 [Enel] with a cost of 7 or less from your hand or trash. Then, trash cards from the top of your Life cards until you have 1 Life card.",-Memorial Collection- [EB-01]
EB01-061,Mr.2.Bon.Kurei(Bentham),SEC,CHARACTER,4,Special,1000,1000,Purple,2,Former Baroque Works,[On Play] Add up to 1 DON!! card from your DON!! deck and set it as active.[When Attacking] Select up to 1 of your opponent's Characters. This Character's base power becomes the same as the selected Character's power during this turn.,-Memorial Collection- [EB-01]
EB01-061,Mr.2.Bon.Kurei(Bentham),SEC,CHARACTER,4,Special,1000,1000,Purple,2,Former Baroque Works,[On Play] Add up to 1 DON!! card from your DON!! deck and set it as active.[When Attacking] Select up to 1 of your opponent's Characters. This Character's base power becomes the same as the selected Character's power during this turn.,-Memorial Collection- [EB-01]
