card_id,name,rarity,type,cost,attribute,power,counter,color,block,feature,effect,set
OP07-012,Porchemy,C,CHARACTER,2,Slash,3000,1000,Red,2,Goa Kingdom/Bluejam Pirates,[On Play] Give up to 1 of your opponent's Characters −1000 power during this turn.,-500 YEARS IN THE FUTURE- [OP-07]
OP07-013,Masked Deuce,UC,CHARACTER,1,Wisdom,2000,1000,Red,2,Spade Pirates,"[On Play] If your Leader is [Portgas.D.Ace], look at 5 cards from the top of your deck; reveal up to 1 [Portgas.D.Ace] or red Event and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-014,Moda,UC,CHARACTER,1,Wisdom,-,2000,Red,2,Lulucia Kingdom,[Your Turn] [On Play] Up to 1 of your [Portgas.D.Ace] cards gains +2000 power during this turn.,-500 YEARS IN THE FUTURE- [OP-07]
OP07-015,Monkey.D.Dragon,SR,CHARACTER,8,Special,9000,-,Red,2,Revolutionary Army,[Rush] (This card can attack on the turn in which it is played.)[On Play] Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.,-500 YEARS IN THE FUTURE- [OP-07]
OP07-015,Monkey.D.Dragon,SR,CHARACTER,8,Special,9000,-,Red,2,Revolutionary Army,[Rush] (This card can attack on the turn in which it is played.)[On Play] Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.,-500 YEARS IN THE FUTURE- [OP-07]
OP07-016,Galaxy Wink,R,EVENT,1,,-,-,Red,2,Revolutionary Army,"[Main] Up to 1 of your {Revolutionary Army} type Characters gains +2000 power during this turn. Then, give up to 1 of your opponent's Characters −1000 power during this turn.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-017,Dragon Breath,UC,EVENT,2,,-,-,Red,2,Revolutionary Army,[Main] K.O. up to 1 of your opponent's Characters with 3000 power or less and up to 1 of your opponent's Stages with a cost of 1 or less.,-500 YEARS IN THE FUTURE- [OP-07]
OP07-018,KEEP OUT,C,EVENT,1,,-,-,Red,2,Impel Down/Revolutionary Army,[Counter] Up to 1 of your {Revolutionary Army} type Characters gains +2000 power until the end of your next turn.,-500 YEARS IN THE FUTURE- [OP-07]
OP07-019,Jewelry Bonney,L,LEADER,Life5,Special,5000,-,Green,2,Supernovas/Bonney Pirates,[On Your Opponent's Attack] [Once Per Turn] ➀ (You may rest the specified number of DON!! cards in your cost area.): Rest up to 1 of your opponent's Leader or Character cards.,-500 YEARS IN THE FUTURE- [OP-07]
OP07-019,Jewelry Bonney,L,LEADER,Life5,Special,5000,-,Green,2,Supernovas/Bonney Pirates,[On Your Opponent's Attack] [Once Per Turn] ➀ (You may rest the specified number of DON!! cards in your cost area.): Rest up to 1 of your opponent's Leader or Character cards.,-500 YEARS IN THE FUTURE- [OP-07]
OP07-020,Aladine,C,CHARACTER,5,Slash,6000,-,Green,2,Merfolk/The Sun Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On K.O.] If your Leader has the {Fish-Man} type, play up to 1 {Fish-Man} or {Merfolk} type Character card with a cost of 3 or less from your hand.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-021,Urouge,R,CHARACTER,4,Strike,5000,1000,Green,2,Supernovas/Fallen Monk Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[End of Your Turn] Set up to 1 of your DON!! cards as active.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-022,Otama,R,CHARACTER,1,Special,-,2000,Green,2,Land of Wano,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 green {Land of Wano} type card other than [Otama] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-022,Otama,R,CHARACTER,1,Special,-,2000,Green,2,Land of Wano,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 green {Land of Wano} type card other than [Otama] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-023,Caribou,UC,CHARACTER,4,Special,5000,1000,Green,2,Supernovas/Caribou Pirates,"If you have 6 or more rested DON!! cards, this Character gains +1000 power.[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",-500 YEARS IN THE FUTURE- [OP-07]
OP07-024,Koala,C,CHARACTER,3,Wisdom,-,1000,Green,2,Foolshout Island,"[On Your Opponent's Attack] You may rest this Character: Up to 1 of your {Fish-Man} type Characters with a cost of 5 or less gains [Blocker] during this turn.(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",-500 YEARS IN THE FUTURE- [OP-07]
OP07-025,Coribou,C,CHARACTER,3,Strike,3000,-,Green,2,Supernovas/Caribou Pirates,[On Play] Play up to 1 [Caribou] with a cost of 4 or less from your hand rested.,-500 YEARS IN THE FUTURE- [OP-07]
OP07-026,Jewelry Bonney,SR,CHARACTER,5,Special,6000,1000,Green,2,Supernovas/Bonney Pirates,[On Play] Up to 1 of your opponent's rested Character or DON!! cards will not become active in your opponent's next Refresh Phase.,-500 YEARS IN THE FUTURE- [OP-07]
OP07-026,Jewelry Bonney,SR,CHARACTER,5,Special,6000,1000,Green,2,Supernovas/Bonney Pirates,[On Play] Up to 1 of your opponent's rested Character or DON!! cards will not become active in your opponent's next Refresh Phase.,-500 YEARS IN THE FUTURE- [OP-07]
OP07-027,Jinbe,C,CHARACTER,4,Strike,6000,1000,Green,2,Fish-Man/The Sun Pirates,-,-500 YEARS IN THE FUTURE- [OP-07]
OP07-028,Scratchmen Apoo,C,CHARACTER,6,Ranged,8000,1000,Green,2,Supernovas/On-Air Pirates,-,-500 YEARS IN THE FUTURE- [OP-07]
OP07-029,Basil Hawkins,SR,CHARACTER,6,Slash,7000,-,Green,2,Supernovas/Hawkins Pirates,"If your Leader has the {Supernovas} type, this Character gains [Blocker].(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[Once Per Turn] If this Character would be removed from the field by your opponent's effect, you may rest 1 of your opponent's Characters instead.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-029,Basil Hawkins,SR,CHARACTER,6,Slash,7000,-,Green,2,Supernovas/Hawkins Pirates,"If your Leader has the {Supernovas} type, this Character gains [Blocker].(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[Once Per Turn] If this Character would be removed from the field by your opponent's effect, you may rest 1 of your opponent's Characters instead.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-030,Pappag,C,CHARACTER,2,Wisdom,-,2000,Green,2,Animal,"If you have a [Camie] Character, this Character gains [Blocker].(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",-500 YEARS IN THE FUTURE- [OP-07]
OP07-031,Bartolomeo,UC,CHARACTER,3,Special,4000,1000,Green,2,Supernovas/Barto Club,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[Your Turn] [Once Per Turn] If a Character is rested by your effect, draw 1 card and trash 1 card from your hand.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-032,Fisher Tiger,R,CHARACTER,5,Strike,6000,1000,Green,2,Fish-Man/The Sun Pirates,"This Character can attack Characters on the turn in which it is played.[On Play] If your Leader has the {Fish-Man} or {Merfolk} type, rest up to 1 of your opponent's Characters with a cost of 6 or less.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-033,Monkey.D.Luffy,UC,CHARACTER,5,Strike,6000,1000,Green,2,Supernovas/Straw Hat Crew,"If you have 3 or more Characters, your Characters with a cost of 3 or less other than [Monkey.D.Luffy] cannot be K.O.'d by your opponent's effects.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-034,Roronoa Zoro,UC,CHARACTER,1,Slash,2000,1000,Green,2,Supernovas/Straw Hat Crew,"[When Attacking] If you have 3 or more Characters, this Character gains +2000 power during this turn.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-035,Karmic Punishment,C,EVENT,1,,-,-,Green,2,Supernovas/Fallen Monk Pirates,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 3 or more Characters, that card gains an additional +1000 power during this battle.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-036,Demonic Aura Nine-Sword Style Asura Demon Nine Flash,R,EVENT,2,,-,-,Green,2,Supernovas/Straw Hat Crew,"[Main] Up to 1 of your Leader or Character cards gains +3000 power during this turn. Then, you may rest 1 of your Characters with a cost of 3 or more. If you do, rest up to 1 of your opponent's Characters with a cost of 5 or less.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-037,More Pizza!!,UC,EVENT,1,,-,-,Green,2,Supernovas/Bonney Pirates,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 {Supernovas} type card other than [More Pizza!!] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-038,Boa Hancock,L,LEADER,Life5,Special,5000,-,Blue,2,The Seven Warlords of the Sea/Kuja Pirates,"[Your Turn] [Once Per Turn] This effect can be activated when a Character is removed from the field by your effect. If you have 5 or less cards in your hand, draw 1 card.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-038,Boa Hancock,L,LEADER,Life5,Special,5000,-,Blue,2,The Seven Warlords of the Sea/Kuja Pirates,"[Your Turn] [Once Per Turn] This effect can be activated when a Character is removed from the field by your effect. If you have 5 or less cards in your hand, draw 1 card.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-039,Edward Weevil,C,CHARACTER,4,Slash,5000,1000,Blue,2,The Seven Warlords of the Sea,[DON!! x1] [When Attacking] Look at 3 cards from the top of your deck and place them at the top or bottom of the deck in any order.,-500 YEARS IN THE FUTURE- [OP-07]
OP07-040,Crocodile,UC,CHARACTER,4,Special,5000,2000,Blue,2,The Seven Warlords of the Sea/Baroque Works,[On Play] ① (You may rest the specified number of DON!! cards in your cost area.): Return up to 1 Character with a cost of 2 or less to the owner's hand.,-500 YEARS IN THE FUTURE- [OP-07]
OP07-041,Gloriosa (Grandma Nyon),UC,CHARACTER,1,Wisdom,-,1000,Blue,2,Amazon Lily,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Amazon Lily} or {Kuja Pirates} type card other than [Gloriosa (Grandma Nyon)] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-042,Gecko Moria,C,CHARACTER,5,Special,6000,-,Blue,2,The Seven Warlords of the Sea/Thriller Bark Pirates,"[Once Per Turn] If your Leader has the {The Seven Warlords of the Sea} type and this Character would be removed from the field by your opponent's effect, you may place 1 of your Characters other than [Gecko Moria] at the bottom of the owner's deck instead.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-043,Salome,UC,CHARACTER,1,Strike,2000,1000,Blue,2,Animal/Kuja Pirates,[Your Turn] [On Play] Up to 1 of your [Boa Hancock] cards gains +2000 power during this turn.,-500 YEARS IN THE FUTURE- [OP-07]
OP07-044,Dracule Mihawk,C,CHARACTER,8,Slash,10000,-,Blue,2,The Seven Warlords of the Sea,[On Play] Draw 1 card.,-500 YEARS IN THE FUTURE- [OP-07]
OP07-045,Jinbe,SR,CHARACTER,4,Strike,5000,1000,Blue,2,Fish-Man/The Seven Warlords of the Sea/The Sun Pirates,[On Play] Play up to 1 {The Seven Warlords of the Sea} type Character card with a cost of 4 or less other than [Jinbe] from your hand.,-500 YEARS IN THE FUTURE- [OP-07]
OP07-045,Jinbe,SR,CHARACTER,4,Strike,5000,1000,Blue,2,Fish-Man/The Seven Warlords of the Sea/The Sun Pirates,[On Play] Play up to 1 {The Seven Warlords of the Sea} type Character card with a cost of 4 or less other than [Jinbe] from your hand.,-500 YEARS IN THE FUTURE- [OP-07]
OP07-046,Sengoku,R,CHARACTER,1,Wisdom,2000,1000,Blue,2,Navy,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {The Seven Warlords of the Sea} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-046,Sengoku,R,CHARACTER,1,Wisdom,2000,1000,Blue,2,Navy,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {The Seven Warlords of the Sea} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-047,Trafalgar Law,R,CHARACTER,4,Slash,4000,2000,Blue,2,The Seven Warlords of the Sea/Heart Pirates,"[Activate: Main] You may return this Character to the owner's hand: If your opponent has 6 or more cards in their hand, your opponent places 1 card from their hand at the bottom of their deck.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-047,Trafalgar Law,R,CHARACTER,4,Slash,4000,2000,Blue,2,The Seven Warlords of the Sea/Heart Pirates,"[Activate: Main] You may return this Character to the owner's hand: If your opponent has 6 or more cards in their hand, your opponent places 1 card from their hand at the bottom of their deck.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-048,Donquixote Doflamingo,UC,CHARACTER,3,Special,4000,-,Blue,2,The Seven Warlords of the Sea/Donquixote Pirates,"[Activate: Main] [Once Per Turn] ➁ (You may rest the specified number of DON!! cards in your cost area.): Reveal 1 card from the top of your deck. If that card is a {The Seven Warlords of the Sea} type Character card with a cost of 4 or less, you may play that card rested. Then, place the rest at the bottom of your deck.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-049,Buckin,C,CHARACTER,2,Wisdom,-,-,Blue,2,Weevil's Mother,[On Play] Play up to 1 [Edward Weevil] with a cost of 4 or less from your hand rested.,-500 YEARS IN THE FUTURE- [OP-07]
OP07-050,Boa Sandersonia,C,CHARACTER,3,Strike,3000,2000,Blue,2,Kuja Pirates,"[On Play] If you have 2 or more {Amazon Lily} or {Kuja Pirates} type Characters on your field, return up to 1 of your opponent's Characters with a cost of 3 or less to the owner's hand.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-051,Boa Hancock,SR,CHARACTER,6,Special,8000,-,Blue,2,The Seven Warlords of the Sea/Kuja Pirates,"[On Play] Up to 1 of your opponent's Characters other than [Monkey.D.Luffy] cannot attack until the end of your opponent's next turn. Then, place up to 1 Character with a cost of 1 or less at the bottom of the owner's deck.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-051,Boa Hancock,SR,CHARACTER,6,Special,8000,-,Blue,2,The Seven Warlords of the Sea/Kuja Pirates,"[On Play] Up to 1 of your opponent's Characters other than [Monkey.D.Luffy] cannot attack until the end of your opponent's next turn. Then, place up to 1 Character with a cost of 1 or less at the bottom of the owner's deck.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-051,Boa Hancock,SR,CHARACTER,6,Special,8000,-,Blue,2,The Seven Warlords of the Sea/Kuja Pirates,"[On Play] Up to 1 of your opponent's Characters other than [Monkey.D.Luffy] cannot attack until the end of your opponent's next turn. Then, place up to 1 Character with a cost of 1 or less at the bottom of the owner's deck.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-052,Boa Marigold,C,CHARACTER,5,Slash,6000,1000,Blue,2,Kuja Pirates,"[On Play] If you have 2 or more {Amazon Lily} or {Kuja Pirates} type Characters on your field, place up to 1 Character with a cost of 2 or less at the bottom of the owner's deck.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-053,Portgas.D.Ace,R,CHARACTER,5,Special,6000,1000,Blue,2,Whitebeard Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Draw 2 cards and place 2 cards from your hand at the top or bottom of your deck in any order.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-054,Marguerite,R,CHARACTER,3,Wisdom,2000,-,Blue,2,Amazon Lily,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Draw 1 card.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-055,Snake Dance,C,EVENT,2,,-,-,Blue,2,Kuja Pirates,"[Counter] Up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, return up to 1 of your Characters to the owner's hand.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-056,Slave Arrow,UC,EVENT,1,,-,-,Blue,2,The Seven Warlords of the Sea/Kuja Pirates,[Counter] You may return 1 of your Characters with a cost of 2 or more to the owner's hand: Up to 1 of your Leader or Character cards gains +4000 power during this battle.,-500 YEARS IN THE FUTURE- [OP-07]
OP07-057,Perfume Femur,R,EVENT,2,,-,-,Blue,2,The Seven Warlords of the Sea/Kuja Pirates,"[Main] Select up to 1 of your {The Seven Warlords of the Sea} type Leader or Character cards and that card gains +2000 power during this turn. Then, if the selected card attacks during this turn, your opponent cannot activate [Blocker].",-500 YEARS IN THE FUTURE- [OP-07]
OP07-058,Island of Women,C,STAGE,1,,-,-,Blue,2,Amazon Lily,"[Activate: Main] You may trash 1 card from your hand and rest this Stage: If your Leader has the {Kuja Pirates} type, return up to 1 of your {Amazon Lily} or {Kuja Pirates} type Characters to the owner's hand.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-059,Foxy,L,LEADER,Life5,Special,5000,-,Purple,2,Foxy Pirates,"[When Attacking] DON!! −3 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If you have 3 or more {Foxy Pirates} type Characters, select your opponent's rested Leader and up to 1 Character card. The selected cards will not become active in your opponent's next Refresh Phase.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-059,Foxy,L,LEADER,Life5,Special,5000,-,Purple,2,Foxy Pirates,"[When Attacking] DON!! −3 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If you have 3 or more {Foxy Pirates} type Characters, select your opponent's rested Leader and up to 1 Character card. The selected cards will not become active in your opponent's next Refresh Phase.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-060,Itomimizu,UC,CHARACTER,3,Wisdom,-,1000,Purple,2,Foxy Pirates,"[Activate: Main] [Once Per Turn] If your Leader has the {Foxy Pirates} type and you have no other [Itomimizu], add up to 1 DON!! card from your DON!! deck and rest it.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-061,Vinsmoke Sanji,C,CHARACTER,1,Strike,-,1000,Purple,2,Kingdom of GERMA/The Vinsmoke Family,"[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader has the {The Vinsmoke Family} type, draw 1 card.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-062,Vinsmoke Reiju,C,CHARACTER,1,Strike,2000,1000,Purple,2,Kingdom of GERMA/The Vinsmoke Family,"[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, return up to 1 of your {The Vinsmoke Family} type Characters with a cost of 1 to the owner's hand.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-063,Capote,C,CHARACTER,3,Strike,4000,1000,Purple,2,Fish-Man/Foxy Pirates,"[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your Leader has the {Foxy Pirates} type, up to 1 of your opponent's Characters with a cost of 6 or less cannot attack until the end of your opponent's next turn.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-064,Sanji,SR,CHARACTER,6,Strike,6000,2000,Purple,2,Straw Hat Crew,"If the number of DON!! cards on your field is at least 2 less than the number on your opponent's field, give this card in your hand −3 cost.[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",-500 YEARS IN THE FUTURE- [OP-07]
OP07-064,Sanji,SR,CHARACTER,6,Strike,6000,2000,Purple,2,Straw Hat Crew,"If the number of DON!! cards on your field is at least 2 less than the number on your opponent's field, give this card in your hand −3 cost.[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",-500 YEARS IN THE FUTURE- [OP-07]
OP07-065,Gina,UC,CHARACTER,1,Wisdom,-,2000,Purple,2,Foxy Pirates,"[On Play] If your Leader has the {Foxy Pirates} type and the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 DON!! card from your DON!! deck and set it as active.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-066,Tony Tony.Chopper,R,CHARACTER,2,Strike,-,1000,Purple,2,Animal/Foxy Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 DON!! card from your DON!! deck and rest it.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-067,Tonjit,C,CHARACTER,1,Wisdom,3000,1000,Purple,2,Long Ring Long Land,-,-500 YEARS IN THE FUTURE- [OP-07]
OP07-068,Hamburg,UC,CHARACTER,5,Strike,6000,1000,Purple,2,Foxy Pirates,"[DON!! x1] [When Attacking] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 DON!! card from your DON!! deck and rest it.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-069,Pickles,C,CHARACTER,3,Strike,4000,1000,Purple,2,Foxy Pirates,"If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, your {Foxy Pirates} type Characters other than [Pickles] cannot be K.O.'d by your opponent's effects.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-070,Big Bun,UC,CHARACTER,6,Strike,7000,1000,Purple,2,Giant/Fish-Man/Foxy Pirates,"[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, play up to 1 {Foxy Pirates} type card with a cost of 4 or less from your hand.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-071,Foxy,R,CHARACTER,7,Special,7000,-,Purple,2,Foxy Pirates,"[Opponent's Turn] If your Leader has the {Foxy Pirates} type, give all of your opponent's Characters −1000 power.[Activate: Main] [Once Per Turn] Add up to 1 DON!! card from your DON!! deck and rest it.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-071,Foxy,R,CHARACTER,7,Special,7000,-,Purple,2,Foxy Pirates,"[Opponent's Turn] If your Leader has the {Foxy Pirates} type, give all of your opponent's Characters −1000 power.[Activate: Main] [Once Per Turn] Add up to 1 DON!! card from your DON!! deck and rest it.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-072,Porche,SR,CHARACTER,3,Wisdom,5000,-,Purple,2,Foxy Pirates,"[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Look at 5 cards from the top of your deck; reveal up to 1 {Foxy Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order and play up to 1 purple Character card with 4000 power or less from your hand.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-072,Porche,SR,CHARACTER,3,Wisdom,5000,-,Purple,2,Foxy Pirates,"[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Look at 5 cards from the top of your deck; reveal up to 1 {Foxy Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order and play up to 1 purple Character card with 4000 power or less from your hand.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-073,Monkey.D.Luffy,R,CHARACTER,6,Strike,7000,-,Purple,2,Straw Hat Crew,"[Activate: Main] [Once Per Turn] DON!! −3 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your opponent has 3 or more Characters, set this Character as active.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-074,Monda,C,CHARACTER,2,Strike,3000,1000,Purple,2,Animal/Foxy Pirates,"[Activate: Main] You may trash this Character: If your Leader has the {Foxy Pirates} type, add up to 1 DON!! card from your DON!! deck and rest it.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-075,Slow-Slow Beam,UC,EVENT,1,,-,-,Purple,2,Foxy Pirates,[Counter] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Give up to 1 each of your opponent's Leader and Character cards −2000 power during this turn.,-500 YEARS IN THE FUTURE- [OP-07]
OP07-076,Slow-Slow Beam Sword,C,EVENT,2,,-,-,Purple,2,Foxy Pirates,"[Counter] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, rest up to 1 of your opponent's Characters.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-077,We're Going to Claim the One Piece!!!,R,EVENT,1,,-,-,Purple,2,The Four Emperors/Land of Wano,"[Main] If your Leader has the {Animal Kingdom Pirates} or {Big Mom Pirates} type, look at 5 cards from the top of your deck; reveal up to 1 {Animal Kingdom Pirates} or {Big Mom Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",-500 YEARS IN THE FUTURE- [OP-07]
OP07-078,Megaton Nine-Tails Rush,C,EVENT,3,,-,-,Purple,2,Foxy Pirates,"[Main] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, set up to 1 of your [Foxy] cards as active.",-500 YEARS IN THE FUTURE- [OP-07]
